timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,gpsLat,gpsLon,gpsZ,acc_magnitude,gyro_magnitude,accX_lag_1,accX_lag_2,accY_lag_1,accY_lag_2,accZ_lag_1,accZ_lag_2,gyroX_lag_1,gyroX_lag_2,gyroY_lag_1,gyroY_lag_2,gyroZ_lag_1,gyroZ_lag_2,acc_magnitude_lag_1,acc_magnitude_lag_2,gyro_magnitude_lag_1,gyro_magnitude_lag_2,accX_rolling_mean,accX_rolling_std,accX_rolling_min,accX_rolling_max,accY_rolling_mean,accY_rolling_std,accY_rolling_min,accY_rolling_max,accZ_rolling_mean,accZ_rolling_std,accZ_rolling_min,accZ_rolling_max,gyroX_rolling_mean,gyroX_rolling_std,gyroX_rolling_min,gyroX_rolling_max,gyroY_rolling_mean,gyroY_rolling_std,gyroY_rolling_min,gyroY_rolling_max,gyroZ_rolling_mean,gyroZ_rolling_std,gyroZ_rolling_min,gyroZ_rolling_max,acc_magnitude_rolling_mean,acc_magnitude_rolling_std,acc_magnitude_rolling_min,acc_magnitude_rolling_max,gyro_magnitude_rolling_mean,gyro_magnitude_rolling_std,gyro_magnitude_rolling_min,gyro_magnitude_rolling_max
2025-06-07 12:20:54,0.5283018867924536,0.4576271186440678,0.510489510489549,0.3013676442117201,0.4049543918302649,0.0244952698616215,0.7180952848866582,1.0,0.0098336480094154,0.8655200769634391,0.5053815733541689,0.5283018867924536,0.5283018867924536,0.4576271186440678,0.4576271186440678,0.510489510489549,0.510489510489549,0.3013676442117201,0.3013676442117201,0.4049543918302649,0.4049543918302649,0.0244952698616215,0.0244952698616215,0.8655200769634391,0.8655200769634391,0.5053815733541689,0.5053815733541689,0.5094339622641512,0.016340101958197392,0.5,0.5283018867924536,0.43502824858757067,0.019571195565750037,0.423728813559322,0.4576271186440678,0.8088578088578325,0.2583945260708687,0.510489510489549,0.9580419580419745,0.7671225480705735,0.40335557867894584,0.3013676442117201,1.0,0.5669506035540363,0.1402928346696285,0.4049543918302649,0.6479487094159219,0.05411046599964977,0.025647512193591276,0.0244952698616215,0.0689180640686639,1.0623543663383959,0.17046349493456978,0.8655200769634391,1.160771511025874,0.964167681524401,0.3973204245788164,0.5053815733541689,1.193560735609517
2025-06-07 12:20:54,0.5,0.423728813559322,0.9580419580419745,1.0,0.6479487094159219,0.0689180640686639,0.6088294414803386,0.4501525125233456,1.0,1.160771511025874,1.193560735609517,0.5283018867924536,0.5283018867924536,0.4576271186440678,0.4576271186440678,0.510489510489549,0.510489510489549,0.3013676442117201,0.3013676442117201,0.4049543918302649,0.4049543918302649,0.0244952698616215,0.0244952698616215,0.8655200769634391,0.8655200769634391,0.5053815733541689,0.5053815733541689,0.5094339622641512,0.016340101958197392,0.5,0.5283018867924536,0.43502824858757067,0.019571195565750037,0.423728813559322,0.4576271186440678,0.8088578088578325,0.2583945260708687,0.510489510489549,0.9580419580419745,0.7671225480705735,0.40335557867894584,0.3013676442117201,1.0,0.5669506035540363,0.1402928346696285,0.4049543918302649,0.6479487094159219,0.05411046599964977,0.025647512193591276,0.0244952698616215,0.0689180640686639,1.0623543663383959,0.17046349493456978,0.8655200769634391,1.160771511025874,0.964167681524401,0.3973204245788164,0.5053815733541689,1.193560735609517
2025-06-07 12:20:55,0.5,0.423728813559322,0.9580419580419745,1.0,0.6479487094159219,0.0689180640686639,0.6088294414803386,0.4501525125233456,1.0,1.160771511025874,1.193560735609517,0.5,0.5283018867924536,0.423728813559322,0.4576271186440678,0.9580419580419745,0.510489510489549,1.0,0.3013676442117201,0.6479487094159219,0.4049543918302649,0.0689180640686639,0.0244952698616215,1.160771511025874,0.8655200769634391,1.193560735609517,0.5053815733541689,0.5094339622641512,0.016340101958197392,0.5,0.5283018867924536,0.43502824858757067,0.019571195565750037,0.423728813559322,0.4576271186440678,0.8088578088578325,0.2583945260708687,0.510489510489549,0.9580419580419745,0.7671225480705735,0.40335557867894584,0.3013676442117201,1.0,0.5669506035540363,0.1402928346696285,0.4049543918302649,0.6479487094159219,0.05411046599964977,0.025647512193591276,0.0244952698616215,0.0689180640686639,1.0623543663383959,0.17046349493456978,0.8655200769634391,1.160771511025874,0.964167681524401,0.3973204245788164,0.5053815733541689,1.193560735609517
2025-06-07 12:20:55,0.5,0.423728813559322,0.9580419580419745,1.0,0.6479487094159219,0.0689180640686639,0.6088294414803386,0.4501525125233456,1.0,1.160771511025874,1.193560735609517,0.5,0.5,0.423728813559322,0.423728813559322,0.9580419580419745,0.9580419580419745,1.0,1.0,0.6479487094159219,0.6479487094159219,0.0689180640686639,0.0689180640686639,1.160771511025874,1.160771511025874,1.193560735609517,1.193560735609517,0.5,0.0,0.5,0.5,0.423728813559322,0.0,0.423728813559322,0.423728813559322,0.9580419580419745,0.0,0.9580419580419745,0.9580419580419745,1.0,0.0,1.0,1.0,0.6479487094159219,0.0,0.6479487094159219,0.6479487094159219,0.0689180640686639,0.0,0.0689180640686639,0.0689180640686639,1.160771511025874,0.0,1.160771511025874,1.160771511025874,1.193560735609517,0.0,1.193560735609517,1.193560735609517
2025-06-07 12:20:56,0.5,0.423728813559322,0.9580419580419745,1.0,0.6479487094159219,0.0689180640686639,0.6088294414803386,0.4501525125233456,1.0,1.160771511025874,1.193560735609517,0.5,0.5,0.423728813559322,0.423728813559322,0.9580419580419745,0.9580419580419745,1.0,1.0,0.6479487094159219,0.6479487094159219,0.0689180640686639,0.0689180640686639,1.160771511025874,1.160771511025874,1.193560735609517,1.193560735609517,0.5,0.0,0.5,0.5,0.423728813559322,0.0,0.423728813559322,0.423728813559322,0.9580419580419745,0.0,0.9580419580419745,0.9580419580419745,1.0,0.0,1.0,1.0,0.6479487094159219,0.0,0.6479487094159219,0.6479487094159219,0.0689180640686639,0.0,0.0689180640686639,0.0689180640686639,1.160771511025874,0.0,1.160771511025874,1.160771511025874,1.193560735609517,0.0,1.193560735609517,1.193560735609517
2025-06-07 12:20:56,0.5,0.423728813559322,0.9580419580419745,1.0,0.6479487094159219,0.0689180640686639,0.6088294414803386,0.4501525125233456,1.0,1.160771511025874,1.193560735609517,0.5,0.5,0.423728813559322,0.423728813559322,0.9580419580419745,0.9580419580419745,1.0,1.0,0.6479487094159219,0.6479487094159219,0.0689180640686639,0.0689180640686639,1.160771511025874,1.160771511025874,1.193560735609517,1.193560735609517,0.5,0.0,0.5,0.5,0.423728813559322,0.0,0.423728813559322,0.423728813559322,0.9580419580419745,0.0,0.9580419580419745,0.9580419580419745,1.0,0.0,1.0,1.0,0.6479487094159219,0.0,0.6479487094159219,0.6479487094159219,0.0689180640686639,0.0,0.0689180640686639,0.0689180640686639,1.160771511025874,0.0,1.160771511025874,1.160771511025874,1.193560735609517,0.0,1.193560735609517,1.193560735609517
2025-06-07 12:20:56,0.3584905660377364,0.2033898305084746,0.2797202797203226,0.2349431927141693,0.5094872666764018,0.3945894712303145,0.9780929400585592,0.7328586762305349,0.2835909842606163,0.49812282017504295,0.6859128439633839,0.5,0.5,0.423728813559322,0.423728813559322,0.9580419580419745,0.9580419580419745,1.0,1.0,0.6479487094159219,0.6479487094159219,0.0689180640686639,0.0689180640686639,1.160771511025874,1.160771511025874,1.193560735609517,1.193560735609517,0.45283018867924546,0.08170050979098441,0.3584905660377364,0.5,0.35028248587570615,0.12721277117737514,0.2033898305084746,0.423728813559322,0.7319347319347572,0.39162920357616443,0.2797202797203226,0.9580419580419745,0.7449810642380564,0.44170575363183007,0.2349431927141693,1.0,0.6017948951694152,0.07994075123804598,0.5094872666764018,0.6479487094159219,0.1774751997892141,0.1880264745921432,0.0689180640686639,0.3945894712303145,0.939888614075597,0.3825804000408806,0.49812282017504295,1.160771511025874,1.0243447717274725,0.2930906468954409,0.6859128439633839,1.193560735609517
2025-06-07 12:20:59,0.6415094339622636,0.5508474576271187,0.17482517482523,0.3853592444072485,0.2275663792857204,0.1894167519960909,1.0,0.6385849649086595,0.0,0.863441438193417,0.48597007126785746,0.3584905660377364,0.5,0.2033898305084746,0.423728813559322,0.2797202797203226,0.9580419580419745,0.2349431927141693,1.0,0.5094872666764018,0.6479487094159219,0.3945894712303145,0.0689180640686639,0.49812282017504295,1.160771511025874,0.6859128439633839,1.193560735609517,0.5,0.1415094339622636,0.3584905660377364,0.6415094339622636,0.3926553672316384,0.17580065403956624,0.2033898305084746,0.5508474576271187,0.47086247086250904,0.42515718893613136,0.17482517482523,0.9580419580419745,0.5401008123738059,0.4053229505421064,0.2349431927141693,1.0,0.46166745179268137,0.21423206317696555,0.2275663792857204,0.6479487094159219,0.21764142909835646,0.16466007609256034,0.0689180640686639,0.3945894712303145,0.8407785897981114,0.3319051451764823,0.49812282017504295,1.160771511025874,0.7884812169469195,0.36477573989813944,0.48597007126785746,1.193560735609517
2025-06-07 12:21:00,0.6415094339622636,0.5508474576271187,0.17482517482523,0.3853592444072485,0.2275663792857204,0.1894167519960909,1.0,0.6385849649086595,0.0,0.863441438193417,0.48597007126785746,0.6415094339622636,0.3584905660377364,0.5508474576271187,0.2033898305084746,0.17482517482523,0.2797202797203226,0.3853592444072485,0.2349431927141693,0.2275663792857204,0.5094872666764018,0.1894167519960909,0.3945894712303145,0.863441438193417,0.49812282017504295,0.48597007126785746,0.6859128439633839,0.5471698113207545,0.16340101958196893,0.3584905660377364,0.6415094339622636,0.43502824858757067,0.20060475454893778,0.2033898305084746,0.5508474576271187,0.20979020979026086,0.06056121704785528,0.17482517482523,0.2797202797203226,0.33522056050955545,0.08684274793544086,0.2349431927141693,0.3853592444072485,0.3215400084159476,0.1627671002251879,0.2275663792857204,0.5094872666764018,0.2578076584074988,0.11845652468024649,0.1894167519960909,0.3945894712303145,0.7416685655206257,0.21091680245289107,0.49812282017504295,0.863441438193417,0.5526176621663663,0.11543701363828275,0.48597007126785746,0.6859128439633839
2025-06-07 12:21:00,0.8773584905660377,0.7711864406779662,0.0349650349650687,0.0269627748891825,0.3397328095347136,1.0,0.752413802780211,0.5637366538867354,0.0659809240144255,1.168635529548873,1.0564778147713632,0.6415094339622636,0.6415094339622636,0.5508474576271187,0.5508474576271187,0.17482517482523,0.17482517482523,0.3853592444072485,0.3853592444072485,0.2275663792857204,0.2275663792857204,0.1894167519960909,0.1894167519960909,0.863441438193417,0.863441438193417,0.48597007126785746,0.48597007126785746,0.7201257861635216,0.13616751631830826,0.6415094339622636,0.8773584905660377,0.6242937853107345,0.1272127711773751,0.5508474576271187,0.7711864406779662,0.12820512820517624,0.08074828939716246,0.0349650349650687,0.17482517482523,0.26589375456789316,0.20692029815286733,0.0269627748891825,0.3853592444072485,0.26495518936871815,0.06475931869829506,0.2275663792857204,0.3397328095347136,0.459611167997394,0.46799045643565806,0.1894167519960909,1.0,0.9651728019785691,0.17620389079915608,0.863441438193417,1.168635529548873,0.6761393191023594,0.32938279928651515,0.48597007126785746,1.0564778147713632
